,index,ID,doi,structure,E(S1),f(S1),E(T1),S-2T
212,912430,TEFVAE,10.1039/C7DT02357J,Cc1cc(C)c(c(C)c1)[Si](C1=CC=CS1)=[Si]1C(CCC1([Si](C)(C)C)[Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C,3.024500018,0.1014,1.4987603669999998,0.02697928400000027
280,616240,REMZAM,10.1021/ol3022885,[O-][N+](C1=CCC2(CC1)OCCO2)=C1c2ccccc2c2ccccc12,3.5084000210000004,0.0083,1.763403059,-0.018406096999999733
600,899334,ZUXGAC,10.1021/acs.joc.5b02051,CCN1C(Sc2ccccc12)=CC=C1OC(=O)C(=C1c1ccccc1)C#N,2.841200017,1.3202,1.544038751,-0.24687748500000017
164,327604,IWUQIC,10.1021/acs.joc.6b00758,N=C1C(C(=[N+]([O-])C1(Cc1ccccc1)C#N)c1ccccc1)=C(c1ccccc1)c1ccccc1,3.4434000210000004,0.3269,1.710632564,0.02213489300000049
10,388213,KUJTIU,10.1016/j.tet.2015.03.096,CC1(C)ON=C2C(=C(C(=CC2=[N+]1[O-])Cl)N(=O)=O)Cl,2.796500017,0.0981,0.7920017839,1.2124964492
692,591834,QOLLAG,10.1002/chem.201402569,COCCC1(CCOC)c2cc(Br)ccc2c2cc3C=CN4C(=O)C5=C6N(C=Cc7cc8c9ccc(Br)cc9C(CCOC)(CCOC)c8cc67)C(=O)C5=C4c3cc12,2.3733000140000002,0.7628,1.3364259509999998,-0.29955188799999943
14,467020,NAGYAY,,COc1ccc2[n+]([O-])c(C)c[n+]([O-])c2c1,3.40310002,0.1608,1.137501801,1.1280964180000002
585,24957,ASEPUJ,10.1002/adma.200304935,Cc1cc2cc3cc4cc5cc(C)c(C)cc5cc4cc3cc2cc1C,2.251600013,0.0588,1.245375296,-0.23915057899999992
8,825327,XIJWEU,,CC1(C)N=C(N(O)C1(C)C)C1=[N+]([O-])C(C)(C)C(C)(C)[N+](=C1)[O-],3.5273000210000003,0.0677,1.262749221,1.0018015790000003
218,845167,YAHGIZ,10.1107/S1600536811042036,CC1(C)OC(=C(C#N)C#N)C(=C1C=CC=CC=CC=C1N(CCO)c2ccccc2C1(C)C)C#N,2.1781000130000003,2.7819,0.9939918951000001,0.19011622280000018
853,26076,ASUWEQ,10.1016/j.tetasy.2003.11.031,CC(=NCCN=C(C)c1c2CCc3ccc(CCc(cc2)c1O)cc3)c1c2CCc3ccc(CCc(cc2)c1O)cc3,2.722900016,0.0036,1.549553138,-0.37620626
295,932733,VOQBIM03,10.1038/s41467-017-02607-9,CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3ccccc3cc12)(C(C)C)C(C)C,1.991700012,0.2306,1.010763904,-0.029827796000000184
371,352937,JUBDIV,10.1021/ja510958k,CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(c2ccc(C=O)cc2)c2cc3ccccc3cc12)(C(C)C)C(C)C,2.112300013,0.19899999999999998,1.0989075670000001,-0.08551512100000025
770,154640,DUVCED,10.1107/S160053681002982X,Cc1ccc(OCC2=NN=C3SCC(=NN23)C2=C([O-])ON=[N+]2c2ccccc2)cc1,3.8315000230000003,0.2793,2.084186921,-0.336873819
603,272791,HEJCAC,10.1002/ejoc.201200761,CN1C(=O)C2=C(N(C)C(=O)C2=C1c1ccc(cc1)B1OC(C)(C)C(C)(C)O1)c1ccc(cc1)B1OC(C)(C)C(C)(C)O1,2.7457000160000002,0.6306,1.4968596509999998,-0.24801928599999945
816,237879,GEGQUF,10.1002/chem.200501169,c1ccc(cc1)c1c2cccc3c4ccccc4c(c23)c2c(c3ccccc3)c3cccc4c5ccccc5c(c34)c12,2.166000013,0.2672,1.262437379,-0.35887474500000005
730,641795,SAMGOC,,O=C1OC(=CC=CN2CCOCC2)C=C1c1ccccc1,3.26500002,1.5635,1.792301577,-0.31960313399999984
879,490549,NOHRUY,10.1016/j.jorganchem.2008.05.032,CC(C)c1cccc(C(C)C)c1NCc1ccc2ccccc2[n+]1[O-],4.0003000239999995,0.0077,2.193289337,-0.3862786500000004
197,315481,INDIGO,,O=C1C(Nc2ccccc12)=C1Nc2ccccc2C1=O,2.389800014,0.415,0.9657140959,0.45837182219999995
433,190115,EZUWON,10.1039/C6CE02261H,O=C1N(Cc2ccccc2)C(=C2C(=O)N(Cc3ccccc3)C(=C12)C1=CC=CS1)C1=CC=CS1,2.634500016,0.5883,1.377640315,-0.12078061400000006
776,594822,QOWYAC,10.1039/b100988p,CC1=NN(c2ccccc2)C(=C1C(c1ccccc1C(O)=O)=C1C(=NN(c2ccccc2)C1=O)C)O,2.514100015,0.1476,1.4275038169999998,-0.3409076189999998
94,549859,PIGWUY,10.1055/s-2007-984897,CC(C)(C)C1=CC(C=C(C1=O)C(C)(C)C)=C1c2cccc3cccc(c23)C1=C1C=C(C(=O)C(=C1)C(C)(C)C)C(C)(C)C,2.0663000119999997,0.2981,0.902907226,0.2604855599999998
288,298224,IBEBAV,10.1021/acs.jpcb.5b10565,CCCCC(CC)CN1C(=O)C2=C(N(CC(CC)CCCC)C(=O)C2=C1C1=CC=C(S1)c1ccccc1)C1=CC=C(S1)c1ccccc1,2.289300014,1.0983,1.1567333929999999,-0.024166771999999614
36,556485,POGVAJ01,10.1246/bcsj.81.1131,COC1=CC(C(=CC1=C(C=C1N(C)c2ccccc2C1(C)C)C#N)OC)=C(C#N)C#N,2.269300014,1.3706,0.8234312058,0.6224376024000002
535,71284,BUPPUZ,10.1039/C5TC01023C,Ic1ccc2NC(C(=O)c2c1)=C1Nc2ccc(I)cc2C1=O,2.544300015,0.3895,1.374543115,-0.20478621499999994
526,159564,ECIMAG,10.1039/c2ob26515j,CCN(CC)c1ccc(cc1)C=CC(c1ccc(cc1)N(C)C)=C1SC(N=C1c1ccccc1)=C(C#N)C#N,2.3409000140000003,1.16,1.268326195,-0.19575237599999973
518,642597,SAPDES01,10.1107/S0108768192003033,O=C1NC(=C2C(=O)NC(=C12)c1ccccc1)c1ccccc1,2.885200017,0.5089,1.535806953,-0.18641388900000022
772,279926,HIMYUZ,10.1016/j.jfluchem.2013.09.012,F[B-]1(F)OC2=C(Nc3ccccc23)C2=[N+]1c1ccccc1C2=O,2.379100014,0.2905,1.358417376,-0.337734738
294,712976,UBERIF,10.1039/C6CE02157C,CC(C)(C)OC(=O)N1C(=O)C2=C(NC(=O)C2=C1C1=CC=CS1)C1=CC=CS1,2.588700015,0.7499,1.3088246270000001,-0.028949239000000127
72,574671,QAPWUA,10.1021/ja052271l,Cc1ccc(cc1)C(=C1SC(C=C1)=Pc1c(cc(cc1C(C)(C)C)C(C)(C)C)C(C)(C)C)c1ccc(C)cc1,2.924600017,0.7622,1.365194372,0.19421127300000007
502,452441,MOKMEG,10.1039/C4SC01769B,CC(C)(C)c1ccc(cc1)C1=C2SC3=C4C(=C(c5ccc(cc5)C(C)(C)C)c5ccccc45)SC3=C2c2ccccc12,2.293500014,0.9831,1.2324670309999999,-0.17143404799999962
880,144779,DOLXUZ,10.1039/C4RA07808J,CC1=NN(C(=C1)C)C(N1N=C(C)C=C1C)=C1NC(C=C1)=C(N1N=C(C)C=C1C)N1N=C(C)C=C1C,3.1153000189999998,0.5951,1.750901333,-0.38650264700000037
248,586055,QIMSUA,10.1016/S0040-4039(00)00225-2,COC(=O)C1CC(OC(C)=O)C(=C(C1)OC1OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O)OC(C)=O,3.796500023,0.0633,1.0338163009999999,1.7288674210000003
645,534526,PAMYUY,10.1107/S1600536805005829,CC(C)(C)OC(=O)N1C(=O)C2=C(NC(=O)C2=C1c1ccccc1)c1ccccc1,2.879200017,0.5488,1.5751903440000001,-0.2711806710000002
139,98622,CIVMIF,10.1016/j.dyepig.2013.04.010,COC(=O)C1=C(N(C)C(=O)C1=C1C(=O)N(C)C(=C1C(=O)OC)C1=CC=CS1)C1=CC=CS1,2.275900014,0.5418,1.117377023,0.04114596799999992
729,154678,DUVFIK,10.1107/S1600536810029910,Cc1ccc(cc1)[N+]1=NOC(=C1C1=NN2C(=NN=C2SC1)COc1ccccc1)[O-],3.801800023,0.2809,2.06049424,-0.3191884570000001
849,533080,PAJROI,10.1107/S0108270104023121,C=C=CN1C(COC1=O)C(c1ccccc1)c1ccccc1,2.6794000159999998,0.0041,1.5273185790000001,-0.37523714200000047
685,455268,MOTZOK,10.1002/hc.1087,Brc1ccc2N=S=NSc2c1,1.9423000119999998,0.0115,1.118787117,-0.2952742220000004
774,813412,XATJAE,,CCCCN1C(=O)C2=C(N(CCCC)C(=O)C2=C1c1ccc(Br)cc1)c1ccc(Br)cc1,3.030400018,0.4758,1.68545523,-0.34051044200000025
34,265632,HAKWIZ,10.1039/p19930002363,N#CC(C#N)=C1C=C(CCCc2ccccc2)C(C=C1CCCc1ccccc1)=C(C#N)C#N,3.26110002,0.2379,1.439440364,0.38221929200000027
77,300618,ICEQIT,10.1016/j.jorganchem.2016.12.019,C[Si](C)(C)[Si]1=C(O[Si](C)(C)[Si]([Si](C)(C)C)([Si](C)(C)C)[Si]1(C)C)C12CC3CC(CC(C3)C1)C2,3.772300023,0.1775,1.8237527409999998,0.12479454100000043
174,628279,ROHWIW,10.1016/j.tet.2014.03.066,C[n+]1ccc(cc1)c1cc(c([O-])c(c1)C(C)(C)C)C(C)(C)C,3.106700019,0.9857,1.5170949630000001,0.07251009299999955
891,498218,NUMYEB,,CC(C)(C)C(=CC=CC=CC=C(C#N)C#N)C(C)(C)C,3.36290002,1.7769,1.8788673880000002,-0.3948347560000003
572,513614,OJOLAC,,CC1(C)OCC(CO1)(N=O)N(=O)=O,0.4252000025,0.0,0.32850661600000003,-0.23181322950000005
261,479190,NESYIU,,c1ccc(cc1)C(C=CC(c1ccccc1)c1ccccc1)c1ccccc1,2.612600016,0.0649,1.099013419,0.41457317799999993
182,847818,YAPRIT,10.1002/anie.201611816,C=CCC12CCC=CC1=CC(=[N+]2[O-])c1ccccc1,3.4648000210000003,0.0731,1.67898137,0.10683728100000023
868,712970,UBERAX,10.1039/C6CE02157C,CCC(C)CN1C(=O)C2=C(NC(=O)C2=C1C1=CC=CS1)C1=CC=CS1,2.539800015,0.1149,1.460741164,-0.3816823130000002
266,681515,TATMEH,10.1021/ol050872b,CC(C)[Si](C#Cc1c2cc3cc(Br)c(Br)cc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3cc(Br)c(Br)cc3cc12)(C(C)C)C(C)C,1.981300012,0.2191,0.9935965137,-0.00589301540000009
249,377675,KIPQUV,10.1021/ja983677j,CC(C)(C)C1CC[Si](CC1)(c1ccc(cc1)c1ccccc1)C(C)(C)C=C,3.33240002,0.0565,1.19951867,0.9333626800000001
688,660416,SIYJEP,10.1246/bcsj.64.659,CC(C)(C)c1ccc2c3ccc(cc3C(=C=C=C3c4cc(ccc4c4ccc(cc34)C(C)(C)C)C(C)(C)C)c2c1)C(C)(C)C,2.802900017,1.0686,1.550434787,-0.29796955700000005
377,85663,CECPIJ,10.1039/a809116a,CC(C)(C)c1c2c(c3ccccc3)c(c3ccccc3)c2c(c2c(c3ccccc3)c(c3ccccc3)c12)C(C)(C)C,1.354300008,0.0107,0.7228203749,-0.09134074179999985
489,41446,BAQTIZ,10.1021/acs.joc.6b02713,O=C1CC(CCOCc2ccccc2)[N+]([N-]1)=C1c2ccccc2c2ccccc12,3.4396000210000004,0.4531,1.8011662030000002,-0.16273238499999998
829,631288,ROZGUK,10.1002/chem.201406550,CCC1=C(C)C2=C(C3=CC=CS3)C3=C(C)C(=C(N3[B-](F)(F)[N+]2=C1C)C1=CC=CO1)C,2.535200015,0.6412,1.4512460230000002,-0.3672920310000003
216,658687,SISCAY,10.1002/hc.520010604,S(N=S=Nc1ccccc1)N=S=Nc1ccccc1,2.465700015,1.0444,1.179087002,0.10752601100000003
726,650936,SENPIM,10.1021/jo300444b,CC(=O)OC(C(=O)OC1C2OCOC2C(OCc2ccccc2)C(N=[N+]=[N-])C1OCc1ccccc1)c1ccccc1,1.65400001,0.0,0.9861971939,-0.3183943778
695,352390,JOXQUK,10.1021/jo501724d,COc1ccc(cc1)C1=C2NC(=C(c3ccc(I)cc3)C3=NC(=C(C4=CC=C(S4)C(=C(C)C4=CC=C1S4)C)c1ccc(OC)cc1)C=C3)C=C2,2.135000013,0.4361,1.2176441740000001,-0.3002883350000003
809,44115,BAXVOL,10.1107/S0567740882002660,COc1ccc2N=C3C=C(N)C(=O)C=C3Oc2c1,3.121000019,0.47100000000000003,1.738413756,-0.35582749300000005
3,745933,VASGUR,10.1039/p19890001117,Cc1cc(C)c2[N+](=[N+]([O-])c3c(F)c(F)nc(F)c3Cc2c1)[O-],3.524700021,0.1362,0.9102450481000001,1.7042099248
40,71907,BURPUA,10.1002/zaac.200900282,CC(C)(C)C1=CC(=CC=C2C=C(C(=O)C(=C2C(C)(C)C)O)C(C)(C)C)C(=C(O)C1=O)C(C)(C)C,2.744000016,1.275,1.060856527,0.622286962
850,684217,TCNPQD,10.1107/S0567740871003996,N#CC(C#N)=C1C=CC(c2ccccc12)=C(C#N)C#N,3.4383000210000003,0.7923,1.9067819419999998,-0.37526386299999936
580,567985,PUWXIQ,10.1021/cg5011538,CC(C)[Si](C#Cc1c2ccccc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3cc(Br)c(Br)cc3nc12)(C(C)C)C(C)C,2.2225000130000003,0.1343,1.2297967779999999,-0.2370935429999994
290,340445,JEHCEE,10.1021/ja00162a026,Cc1ccc(cc1)C1=NS(=NP(=N1)(c1ccccc1)c1ccccc1)S1=NP(=NC(=N1)c1ccc(C)cc1)(c1ccccc1)c1ccccc1,2.9026000169999997,0.2116,1.4646459969999999,-0.026691977000000033
519,712964,UBEQOK,10.1039/C6CE02157C,CCOC(=O)CN1C(=O)C2=C(N(CC(=O)OCC)C(=O)C2=C1C1=CC=CS1)C1=CC=CS1,2.657200016,0.5947,1.4223162390000001,-0.1874324620000003
629,514266,OKANOE,10.1016/j.synthmet.2010.09.025,Brc1cc2cc3cc4cc5ccccc5cc4cc3cc2cc1Br,2.3064000140000003,0.0605,1.284598331,-0.2627966479999997
128,873290,YULLOH,10.1002/chem.200902179,CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#Cc2cc3ccccc3c3ccccc23)c2cc3ccccc3cc12)(C(C)C)C(C)C,1.957400012,0.3646,0.9673625616,0.022674888799999904
470,636264,RUTYOW,10.1039/C5SC04954G,CC(C)(C)c1cc2ccc3cc(cc4C5=NC6=C(C7=CC=CS7)C7=NSN=C7C(=C6N=C5c(c1)c2c34)C1=CC=CS1)C(C)(C)C,1.963400012,0.2254,1.05724476,-0.15108950799999987
735,136047,DIHFUW,10.1016/j.tetlet.2007.03.122,CC(C)c1cc(C(C)C)c(c(c1)C(C)C)[Si]1(c2ccccc2)C(=Cc2ccccc2)C=C1C1=CCCCC1,3.453100021,0.6777,1.886765873,-0.32043172500000017
78,559016,POQMOZ,10.1039/C4RA08771B,COc1ccc2c(CCC3=C2N2C(=C3)C(=C3C=C4CCc5cc(OC)ccc5C4=[N+]3[B-]2(F)F)C=O)c1,2.078700012,0.7565,0.9964207834000001,0.08585844519999997
475,133951,DEZVEJ,10.1002/zaac.19855250608,CC(C)(C)N=S=NSN=S=NC(C)(C)C,3.38940002,0.53,1.771294361,-0.153188702
817,496495,NUGJIK,10.1016/j.tet.2015.04.061,[O-][n+]1c2ccccc2ccc1C1=NC2(CCCCC2)N=C1c1ccccc1,3.7753000230000002,0.034,2.067249466,-0.3591989089999994
331,402454,LEFVAT10,10.1021/ja961562e,Cc1ccc(C)c2c3CCCCCCc(c12)c1c(C)ccc(C)c31,2.922000017,0.1073,1.490080071,-0.05816012500000012
604,681418,TATGEA,10.1016/0040-4039(95)02257-0,OCC1OC(C(O)C1O)[N+]1=CC(=O)N2C=CN=C2[N-]1,3.608900022,0.187,1.929173674,-0.2494473260000003
124,746463,VATNIP,10.1007/s11030-009-9202-4,[O-][N+]1=C2C=C(C=Cc3ccccc3)C=CC2=NO1,3.41690002,0.20800000000000002,1.540222626,0.33645476799999985
453,392627,LABKOR,10.1039/C6DT00137H,C=CCN1C=C2C=C1C(=C1C=CC(=N1)C(=C1NC(=C(c3ccccc3)C3=NC(=C2c2ccccc2)C=C3)C=C1)c1ccccc1)c1ccccc1,1.875000011,0.2025,1.005909393,-0.13681877500000006
74,40001,BAMLIN,10.1039/C6CE02582J,COc1ccccc1C1=CC(=C2N=C3[N+](=C(C=C3c3ccc(cc3)C#N)c3ccccc3OC)[B-](F)(F)N12)c1ccc(cc1)C#N,2.246200013,0.693,1.053827282,0.138545449
146,194516,FAMWAR,,S(N=C1C=CC(C=C1)=NSc1ccccc1)c1ccccc1,2.964200018,1.3612,1.4100017269999998,0.14419656400000047
848,123283,DAPYIC,10.1021/jo00212a035,CC=CC=CC(=O)N1N=[N+]([O-])c2ccccc12,4.164800025,0.495,2.269920951,-0.37504187700000013
687,768939,VUDPIT,,CN(C)N1C(=O)C(SC1=S=O)=Cc1ccccc1,3.41020002,0.5797,1.8540594209999999,-0.29791882199999975
82,901695,ZZZKEA01,10.1107/S1600536809017036,[O-][N+]1=C2C=CC=CC2=NO1,3.600800022,0.1229,1.59476363,0.41127276199999985
831,364905,KAWNEC,10.1016/j.tet.2005.09.005,COc1ccc(cc1)N1C(=O)C2=C(N(C)C(=O)C2=C1c1ccccc1)c1ccccc1,2.997400018,0.4916,1.6829555930000002,-0.3685111680000004
205,710430,TUSLIE,10.1016/j.poly.2015.09.034,Brc1cc(Br)cc(c1)C1=C(NC(=C1)c1ccccc1)N=C1N=C(C=C1c1cc(Br)cc(Br)c1)c1ccccc1,2.251900013,0.5586,1.077279686,0.09734064100000017
417,614751,REHJUJ,10.1039/a703706f,CSC(Oc1c(cccc1C(C)(C)C)C(C)(C)C)=S=O,4.132700025,0.1279,2.123263286,-0.1138265469999995
103,862009,YISFIP,,O=C1OC(=CC1=C1C=C(OC1=O)c1ccccc1)c1ccccc1,2.656000016,1.1644,1.307992775,0.04001446600000014
620,136030,DIHDUU,10.1016/j.dyepig.2006.05.024,C=CCN1C(=O)C2=C(N(CC=C)C(=O)C2=C1c1ccccc1)c1ccccc1,2.912600017,0.444,1.5842901040000001,-0.25598019100000036
547,383161,KOKTUB,10.1039/C4OB01088D,CC(C)(C)Sc1cc[n+]([O-])c2cc(Cl)ccc12,3.767800023,0.0016,1.990008589,-0.21221715500000027
140,385950,KOZHEO,10.1039/C4RA12791A,CC(C)(C)C1=CC(=CC=CC=C2SC(C=C2)=C(C#N)C#N)C=C(O1)C(C)(C)C,2.408900014,2.0555,1.1022981059999999,0.2043038020000001
840,526512,OWIYUQ02,10.1039/C6CC06445K,c1cc(cc(c1)c1cc2ccc3ccc4ccc5ccc1c1c5c4c3c21)N=Nc1cccc(c1)c1cc2ccc3ccc4ccc5ccc1c1c5c4c3c21,3.766600023,0.0013,2.069382567,-0.3721651109999997
598,824839,XIHKAA,,Oc1c(SCc2ccccc2)c(SCc2ccccc2)c(O)c2ccccc12,3.26430002,0.0693,1.7550472590000001,-0.24579449800000042
557,334384,JAJPIW,10.1016/j.poly.2013.08.046,N#Cc1ccc(CN2C=C3C=C2C(=C2C=CC(=N2)C(=C2NC(=C(c4ccccc4)C4=NC(=C3c3ccccc3)C=C4)C=C2)c2ccccc2)c2ccccc2)cc1,1.8723000109999999,0.1901,1.045785773,-0.21927153500000007
437,185903,EXCBIL,,CCOC(=O)C1=C(C)C(=C(N1)C=C1NC(=CC2=NC(=CC3=C(C)C(=C(N3)C(=O)OCC)C)C(=C2C)C)C(=C1C)C)C,1.8824000109999999,0.1487,1.003266079,-0.1241321470000003
145,539613,PCHSYD10,10.1107/S0567740879009614,O=C1O[N-][N+](=C1C1=CCCCC1)c1ccccc1,3.965300024,0.2325,1.89374924,0.1778015439999998
650,334386,JAJPOC,10.1016/j.poly.2013.08.046,FC(F)(F)c1ccc(CN2C=C3C=C2C(=C2C=CC(=N2)C(=C2NC(=C(c4ccccc4)C4=NC(=C3c3ccccc3)C=C4)C=C2)c2ccccc2)c2ccccc2)cc1,1.9208000109999999,0.1775,1.09790129,-0.2750025690000002
855,41016,BAPSIX,10.1134/S0012500816110033,OC1=C(Sc2ccccc12)C=[N+]1[N-]C(=O)CC1c1ccccc1,3.39540002,0.6765,1.8859713009999999,-0.3765425819999999
637,946418,REVKAH,10.1021/acs.joc.7b02867,CCOC(=O)NC(=S=O)c1cccc2ccccc12,4.065500023999999,0.2746,2.1659704669999997,-0.26644091000000003
713,638784,SADNAP,10.1016/j.tet.2015.12.032,[O-][N+](=CC1=CNc2ccccc12)c1ccccc1,3.843000023,0.4513,2.076740253,-0.3104804830000001
367,332077,IZUJEU,10.3762/bjoc.10.178,CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(c2ccc(cc2)c2ccccc2)c2cc3ccccc3cc12)(C(C)C)C(C)C,2.110800013,0.2108,1.0974245470000001,-0.0840490810000003
842,826352,XINBIH,10.1021/jo301618b,CN1C=C(c2ccccc12)C1=[N+]([O-])C(C)(C)N=C1c1ccccc1,3.656900022,0.006999999999999999,2.014903741,-0.37290745999999997
215,231547,GALTOC10,10.1039/p19900002527,CC1=CC(=NO1)N=C1[N-][N+](=NC21CCCC2)c1ccc(cc1)N(=O)=O,3.1952000189999996,0.1598,1.532223567,0.1307528849999997
446,138382,DIRREB,10.1107/S0108270186096361,[Se]1C(=CC(C=C1c1ccccc1)=C1C=C([Se]C(=C1)c1ccccc1)c1ccccc1)c1ccccc1,2.605200016,1.0564,1.3682496659999999,-0.13129931599999978
869,23970,AROPUT,10.1039/c0dt01383h,O=C1c2ccccc2C(=O)c2c(NCc3cccnc3)ccc(NCc3cccnc3)c12,2.479400015,0.185,1.431021705,-0.3826433950000001
35,907215,HEHWOJ01,10.1016/j.molstruc.2017.09.075,C#CCOC1=CC(C=CC1=C(C#N)C#N)=C(C#N)C#N,3.0916000180000003,0.5864,1.356820585,0.37795884800000046
257,631823,RUCQOX,10.1021/acs.orglett.5b00163,CCN(CC)[C+]1CC(=C1[B-]1(OB2OC(C)(C)C(C)(C)O2)OC(C)(C)C(C)(C)O1)N(CC)CC,2.170800013,0.0849,1.067290659,0.03621869500000008
422,357099,JUYKEV,,CN1C=CC(=C1)C1=C(C=C(C2=[N+]([O-])ON=C12)N(=O)=O)N(=O)=O,2.853400017,0.299,1.484293162,-0.1151863070000001
874,847061,YAMVIR,10.1039/c39930000872,COC(=O)CCC1=C2NC(=C1C)C=C1NC(=O)C(=C1C=C)CCCC1=C(C)C(=CC3=NC(=C2)C(=C3C)CCC(=O)OC)NC1=O,2.150000013,0.2165,1.267161275,-0.3843225370000001
333,358190,KACTOA,10.3390/molecules20046520,Cc1ccc(cc1)[N+]1=NOC(=C1C=C1SC(=O)NC1=O)[O-],3.524300021,0.5098,1.792343456,-0.06038689099999983
441,451543,MOGRUX,10.1039/C4TC00550C,FC(F)(F)c1ccc2C(=O)C(Nc2c1)=C1Nc2cc(ccc2C1=O)C(F)(F)F,2.588400015,0.364,1.3566924459999998,-0.12498487699999972
187,224648,FUNWES,10.1002/aelm.201500072,CC(C)[Si](C#CC1=C2Oc3cc(ccc3N=C2C(=C2Oc3cc(ccc3N=C12)C#N)C#C[Si](C(C)C)(C(C)C)C(C)C)C#N)(C(C)C)C(C)C,2.662800016,0.99,1.309626274,0.04354746799999987
472,308534,IHUNAB,10.1016/j.tet.2009.06.098,COc1ccc2[N+](=C(I)C(=O)c2c1)[O-],3.058700018,0.0111,1.605020254,-0.15134048999999994
112,51343,BEVPEZ,10.1021/ol303490b,CC(C)[Si](C#CC1=C2C=C3C=CC=CC3=CC2=C(C#C[Si](C(C)C)(C(C)C)C(C)C)C2=NSN=C12)(C(C)C)C(C)C,2.047500012,0.2547,0.9780438466,0.0914123188
511,64506,BOSBIW,10.1039/C4TC01563K,O=C1C(Nc2ccc(cc12)c1ccccc1)=C1Nc2ccc(cc2C1=O)c1ccccc1,2.462500015,0.4635,1.320354091,-0.1782081670000002
517,757021,VIFZUG,10.1002/chem.200601735,CN(C)c1ccc(cc1)C#CC(=CC=C(C#N)C#N)C=C(N1CCCCC1)c1ccc(cc1)N(C)C,2.854300017,1.0692,1.520167835,-0.18603565300000025
631,205344,FETVIL,10.1002/anie.201208058,Cc1cc(C)c(c(C)c1)C(=C=C=C=C=C=C=C(c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C,2.1402000130000003,0.0,1.201786467,-0.26337292099999976
247,179239,ESECEM,,CC(=O)N1CCN(CC1)Cc1ccc(cc1)C1=NCCS1,3.253000019,0.1163,1.339152804,0.5746944109999998
656,352406,JOXSEW,10.1021/jo501724d,COc1ccc(cc1)C1=C2NC(=C(c3ccc(C)cc3)C3=NC(=C(C4=CC=C(S4)C(=C(C)C4=CC=C1S4)C)c1ccc(OC)cc1)C=C3)C=C2,2.012300012,0.4201,1.1449563059999999,-0.2776125999999999
486,36260,BACCOX,,[O-]c1ccc(cc1)N=N[P+](N1CCCCC1)(N1CCCCC1)N1CCCCC1,3.014400018,0.0029,1.5877843180000002,-0.16116861800000049
153,324099,ITITIO,10.1016/j.jfluchem.2003.11.011,FC1=CC2=NO[N+](=C2C=C1N1CCOCC1)[O-],3.6665000219999997,0.0922,1.29235061,1.0817988019999998
473,710433,TUSLOK,10.1016/j.poly.2015.09.034,Oc1ccccc1C1=CC(=C(N1)N=C1N=C(C=C1c1ccccc1)c1ccccc1O)c1ccccc1,2.378400014,0.7519,1.265245594,-0.15209117400000016
747,266920,HAPBOS,10.1002/adsc.201600834,Clc1cccc(Cl)c1c1[n+]([O-])c2ccccc2c(c2ccccc2)c1c1ccccc1,3.838100023,0.0687,2.082547707,-0.32699539099999964
159,410192,LIJGIV,10.1107/S1600536807032576,CCc1ccc(cc1)C(=C=C=C=C=C(c1ccc(CC)cc1)c1ccc(CC)cc1)c1ccc(CC)cc1,2.608300016,1.5031,1.26044088,0.08741825599999986
56,847645,YAPGIH,10.1021/ol202500z,CCCCCCOC1=CC(C(=O)c2ccccc12)=C1C=C(OCCCCCC)c2ccccc2C1=O,2.244000013,0.5084,0.9773907734,0.2892184661999999
23,833715,XOPXUV,10.1246/bcsj.74.2019,CCCCCCCCCCCCC1=CC(C=CC1=C(C#N)C#N)=C(C#N)C#N,3.30830002,0.9357,1.472394711,0.36351059799999996
195,845122,YAHCEP,,CCCCc1ccc(NC2=CC(=C3C(=O)c4ccccc4C(=C3C2=O)Nc2ccc(CCCC)cc2)O)cc1,2.3409000140000003,0.4083,1.130562027,0.07977596000000009
292,873431,YULXEJ,10.1021/ol902156x,C[Si](C)(C)C#CC1=C2C=C3C=CC=CC3=CC2=C(C#C[Si](C)(C)C)C2=NSN=C12,2.123900013,0.2166,1.0759993909999999,-0.028098768999999635
62,63709,BOPSEF,10.1016/j.molstruc.2009.01.048,CSC1=C(SC)SC(S1)=C1C=CC(C=C1)=C(C#N)C#N,2.724200016,1.2196,1.133147109,0.4579057980000001
304,318128,IPPCPH,,CC(C)OP(=O)(OC(C)C)OC1=C(c2ccccc2)C(=C(C1c1ccccc1)c1ccccc1)c1ccccc1,3.623900022,0.0534,1.8319580619999998,-0.04001610199999961
619,425661,LUTLER,10.1002/ejic.200390016,Fc1cc(F)c2SN=S=Nc2c1,1.9361000119999998,0.0085,1.095532267,-0.2549645220000003
275,460937,MUMFEG,10.1021/jo9003019,CN(C)c1ccc(cc1)N=NC1=CC=C2N=[N+](c3ccc(cc3)N(C)C)[B-](F)(F)N12,2.1025000130000002,1.1598,1.058200424,-0.013900834999999834
